gameid,gameeventid,possessioneventid,starttime,endtime,duration,eventtime,sequence,period,teamname,teamattackingdirection,possessioneventtype,passerplayerid,receiverplayerid,passtype,passoutcometype,pressuretype
3831,6539805,6417943,557.491,558.725,1.234,558.725,23,1,England,R,PA,10,1377,5,1,2
3831,6539808,6417947,559.826,561.128,1.302,561.128,23,1,England,R,PA,1377,10,5,1,3
3831,6539812,6417952,562.529,564.264,1.735,564.264,23,1,England,R,PA,10,118,5,1,3
3831,6539827,6417969,569.303,570.537,1.234,570.537,23,1,England,R,PA,105,265,5,1,1
3831,6539829,6417971,571.438,571.438,0.000,571.438,23,1,England,R,PA,265,123,5,1,3
3831,6539834,6417976,572.439,572.940,0.501,572.940,23,1,England,R,PA,123,,5,0,3
3831,6539841,6417984,574.474,574.474,0.000,574.474,23,1,England,R,PA,123,,5,0,3
3831,6539849,6417993,574.975,575.375,0.400,575.375,23,1,England,R,PA,123,265,5,1,3
3831,6539851,6417995,577.611,577.611,0.000,577.611,23,1,England,R,PA,265,1377,5,1,2
3831,6539855,6417999,579.613,580.948,1.335,580.948,23,1,England,R,PA,1377,,4,2,2
3831,6539876,6418015,602.402,602.402,0.000,602.402,24,1,England,R,PA,1377,4677,5,1,3
3831,6539886,6418027,604.705,604.705,0.000,604.705,24,1,England,R,PA,1377,118,5,1,3
3831,6539902,6418042,610.777,613.514,2.737,613.514,24,1,England,R,PA,118,265,5,1,2
3831,6539908,6418047,615.082,616.216,1.134,616.216,24,1,England,R,PA,265,105,5,1,2
3831,6539909,6418049,617.251,617.251,0.000,617.251,24,1,England,R,PA,105,265,5,1,2
3831,6539913,6418053,618.252,619.820,1.568,619.820,24,1,England,R,PA,265,10,5,1,2
3831,6539921,6418061,620.721,622.956,2.235,622.956,24,1,England,R,PA,10,163,5,1,1
3831,6539926,6418067,623.791,623.791,0.000,623.791,24,1,England,R,PA,163,1377,5,1,2
3831,6539929,6418072,624.458,624.458,0.000,624.458,24,1,England,R,PA,1377,4677,6,1,3
3831,6539933,6418076,626.860,628.495,1.635,628.495,24,1,England,R,PA,4677,163,5,1,3
3831,6539938,6418081,629.730,629.730,0.000,629.730,24,1,England,R,PA,163,1,0,1,1
3831,6539965,6418124,678.078,684.284,6.206,684.284,25,1,England,R,PA,118,,5,2,3
3831,6540013,6418161,732.466,732.466,0.000,732.466,27,1,England,R,PA,118,1377,5,1,3
3831,6540020,6418167,734.635,734.635,0.000,734.635,27,1,England,R,PA,1377,10,5,1,2
3831,6540024,6418171,736.336,736.336,0.000,736.336,27,1,England,R,PA,10,1377,5,1,0
3831,6540025,6418172,737.171,737.171,0.000,737.171,27,1,England,R,PA,1377,169,5,1,2
3831,6540031,6418178,739.439,742.309,2.870,742.309,27,1,England,R,PA,169,10,5,1,2
3831,6540041,6418188,743.277,748.415,5.138,748.415,27,1,England,R,PA,10,123,5,1,2
3831,6540046,6418197,750.484,753.987,3.503,753.987,27,1,England,R,PA,123,118,5,1,2
3831,6540049,6418200,755.856,757.391,1.535,757.391,27,1,England,R,PA,118,10,5,1,2
3831,6540055,6418207,759.092,762.396,3.304,762.396,27,1,England,R,PA,10,169,5,1,3
3831,6540057,6418210,764.198,765.566,1.368,765.566,27,1,England,R,PA,169,118,5,1,2
3831,6540062,6418214,766.300,767.367,1.067,767.367,27,1,England,R,PA,118,10,5,1,2
3831,6540065,6418216,769.069,772.372,3.303,772.372,27,1,England,R,PA,10,118,5,1,3
3831,6540072,6418223,774.174,775.509,1.335,775.509,27,1,England,R,PA,118,123,5,1,2
3831,6540075,6418226,776.743,778.879,2.136,778.879,27,1,England,R,PA,123,,5,2,2
3831,6540108,6418262,792.159,794.127,1.968,794.127,28,1,England,R,PA,118,10,5,1,2
3831,6540115,6418268,795.729,799.266,3.537,799.266,28,1,England,R,PA,10,1377,5,1,2
3831,6540126,6418278,803.670,804.538,0.868,804.538,28,1,England,R,PA,265,118,5,1,2
3831,6540131,6418283,806.406,807.608,1.202,807.608,28,1,England,R,PA,118,123,5,1,3
3831,6540135,6418288,808.675,809.943,1.268,809.943,28,1,England,R,PA,123,25,5,1,2
3831,6540143,6418301,810.711,815.148,4.437,815.148,28,1,England,R,PA,25,1,5,1,3
3831,6540150,6418307,816.216,817.351,1.135,817.351,28,1,England,R,PA,1,,5,2,3
3831,6540159,6418317,821.288,821.288,0.000,821.288,30,1,England,R,PA,265,1377,5,1,2
3831,6540230,6418404,844.411,844.411,0.000,844.411,34,1,England,R,PA,123,25,5,1,2
3831,6540237,6418409,846.413,847.247,0.834,847.247,34,1,England,R,PA,25,105,5,1,3
3831,6540243,6418414,848.482,852.186,3.704,852.186,34,1,England,R,PA,105,25,5,1,1
3831,6540247,6418418,852.819,854.221,1.402,854.221,34,1,England,R,PA,25,4677,5,1,1
3831,6540254,6418425,855.556,856.590,1.034,856.590,34,1,England,R,PA,4677,1377,5,1,2
3831,6540261,6418433,857.791,859.593,1.802,859.593,34,1,England,R,PA,1377,4677,5,1,1
3831,6540265,6418436,861.195,862.563,1.368,862.563,34,1,England,R,PA,4677,10,5,1,3
3831,6540270,6418442,863.597,865.866,2.269,865.866,34,1,England,R,PA,10,123,5,1,3
3831,6540278,6418449,866.867,869.236,2.369,869.236,34,1,England,R,PA,123,105,5,1,0
3831,6540282,6418453,870.170,870.170,0.000,870.170,34,1,England,R,PA,105,265,5,1,3
3831,6540286,6418456,871.371,872.706,1.335,872.706,34,1,England,R,PA,265,10,5,1,2
3831,6540295,6418464,874.074,876.844,2.770,876.844,34,1,England,R,PA,10,4677,5,1,3
3831,6540301,6418469,877.477,878.378,0.901,878.378,34,1,England,R,PA,4677,1377,5,1,2
3831,6540306,6418474,879.780,880.747,0.967,880.747,34,1,England,R,PA,1377,163,6,1,2
3831,6540311,6418480,882.950,882.950,0.000,882.950,34,1,England,R,PA,163,,0,0,3
3831,6540332,6418507,888.889,888.889,0.000,888.889,36,1,England,R,PA,118,265,5,1,2
3831,6540339,6418514,892.125,894.294,2.169,894.294,36,1,England,R,PA,265,123,5,1,2
3831,6540347,6418522,895.495,899.433,3.938,899.433,36,1,England,R,PA,123,105,5,1,2
3831,6540353,6418528,900.234,901.969,1.735,901.969,36,1,England,R,PA,105,265,5,1,3
3831,6540359,6418532,902.703,903.971,1.268,903.971,36,1,England,R,PA,265,10,5,1,2
3831,6540362,6418535,905.472,907.241,1.769,907.241,36,1,England,R,PA,10,1377,5,1,2
3831,6540367,6418539,909.009,909.009,0.000,909.009,36,1,England,R,PA,1377,163,6,1,1
3831,6539261,6417397,985.052,985.052,0.000,985.052,40,1,England,R,PA,118,1,5,1,1
3831,6539265,6417402,986.453,988.789,2.336,988.789,40,1,England,R,PA,1,163,5,1,3
3831,6539268,6417405,989.589,990.924,1.335,990.924,40,1,England,R,PA,163,4677,5,1,3
3831,6539272,6417409,991.858,992.693,0.835,992.693,40,1,England,R,PA,4677,123,5,1,3
3831,6539277,6417414,994.261,997.331,3.070,997.331,40,1,England,R,PA,123,265,5,1,1
3831,6539281,6417420,998.065,999.199,1.134,999.199,40,1,England,R,PA,265,10,5,1,2
3831,6539287,6417427,1000.534,1002.903,2.369,1002.903,40,1,England,R,PA,10,163,5,1,2
3831,6539309,6417447,1003.937,1005.138,1.201,1005.138,40,1,England,R,PA,163,25,5,1,3
3831,6539312,6417450,1006.039,1006.039,0.000,1006.039,40,1,England,R,PA,25,163,5,1,1
3831,6539318,6417456,1006.773,1008.575,1.802,1008.575,40,1,England,R,PA,163,123,5,1,2
3831,6539322,6417461,1010.744,1012.579,1.835,1012.579,40,1,England,R,PA,123,25,5,1,1
3831,6539329,6417467,1013.947,1014.948,1.001,1014.948,40,1,England,R,PA,25,123,5,1,2
3831,6539332,6418741,1015.682,1019.520,3.838,1019.520,40,1,England,R,PA,123,,6,2,1
3831,6539375,6417514,1086.320,1086.320,0.000,1086.320,42,1,England,R,PA,1,,2,2,3
3831,6539471,6417609,1124.091,1124.091,0.000,1124.091,45,1,England,R,PA,1377,4677,5,1,2
3831,6539473,6417613,1125.325,1125.325,0.000,1125.325,45,1,England,R,PA,4677,10,5,1,2
3831,6539479,6417622,1126.927,1131.031,4.104,1131.031,45,1,England,R,PA,10,118,5,1,2
3831,6539483,6417625,1133.066,1133.066,0.000,1133.066,45,1,England,R,PA,118,123,5,1,2
3831,6539489,6417630,1134.201,1135.736,1.535,1135.736,45,1,England,R,PA,123,25,5,1,1
3831,6539494,6417634,1137.037,1138.071,1.034,1138.071,45,1,England,R,PA,25,123,5,1,3
3831,6539497,6417638,1139.339,1140.574,1.235,1140.574,45,1,England,R,PA,123,169,5,1,2
3831,6539503,6417644,1143.043,1144.945,1.902,1144.945,45,1,England,R,PA,169,118,5,1,2
3831,6539509,6417649,1146.680,1149.816,3.136,1149.816,45,1,England,R,PA,118,265,5,1,2
3831,6539512,6417653,1151.051,1151.952,0.901,1151.952,45,1,England,R,PA,265,1377,5,1,2
3831,6539516,6417657,1152.819,1152.819,0.000,1152.819,45,1,England,R,PA,1377,10,5,1,2
3831,6539522,6417663,1154.755,1159.793,5.038,1159.793,45,1,England,R,PA,10,118,5,1,2
3831,6539534,6417674,1166.700,1170.837,4.137,1170.837,45,1,England,R,PA,169,10,5,1,2
3831,6539537,6417678,1172.105,1174.141,2.036,1174.141,45,1,England,R,PA,10,265,5,1,2
3831,6539541,6417682,1175.175,1175.175,0.000,1175.175,45,1,England,R,PA,265,10,5,1,2
3831,6539545,6417686,1175.909,1178.645,2.736,1178.645,45,1,England,R,PA,10,118,5,1,3
3831,6539547,6417688,1179.579,1180.180,0.601,1180.180,45,1,England,R,PA,118,123,5,1,1
3831,6539552,6417695,1181.915,1182.549,0.634,1182.549,45,1,England,R,PA,123,105,5,1,1
3831,6539557,6417700,1183.283,1184.418,1.135,1184.418,45,1,England,R,PA,105,1377,5,1,2
3831,6539561,6417704,1187.554,1187.554,0.000,1187.554,45,1,England,R,PA,1377,10,5,1,3
3831,6539568,6417711,1189.656,1193.093,3.437,1193.093,45,1,England,R,PA,10,265,5,1,3
3831,6539574,6417717,1194.127,1196.163,2.036,1196.163,45,1,England,R,PA,265,4677,5,1,3
3831,6539576,6417719,1196.963,1196.963,0.000,1196.963,45,1,England,R,PA,4677,1377,5,1,3
3831,6539578,6417722,1198.231,1198.231,0.000,1198.231,45,1,England,R,PA,1377,,5,5,2
3831,6539605,6417746,1219.520,1221.021,1.501,1221.021,47,1,England,R,PA,118,1,5,1,3
3831,6539610,6417756,1223.123,1230.063,6.940,1230.063,47,1,England,R,PA,1,163,5,1,3
3831,6539620,6417763,1230.597,1231.732,1.135,1231.732,47,1,England,R,PA,163,4677,5,1,2
3831,6539671,6417813,1250.250,1250.250,0.000,1250.250,49,1,England,R,PA,123,,5,2,2
3831,6539722,6417859,1278.745,1285.085,6.340,1285.085,51,1,England,R,PA,123,118,5,1,2
3831,6539727,6417863,1286.453,1290.457,4.004,1290.457,51,1,England,R,PA,118,265,5,1,2
3831,6539729,6417865,1291.391,1291.391,0.000,1291.391,51,1,England,R,PA,265,10,5,1,3
3831,6539736,6417872,1292.926,1300.400,7.474,1300.400,51,1,England,R,PA,10,123,5,1,3
3831,6539741,6417878,1302.236,1305.138,2.902,1305.138,51,1,England,R,PA,123,118,5,1,1
3831,6539746,6417882,1307.274,1310.911,3.637,1310.911,51,1,England,R,PA,118,4677,5,1,2
3831,6539754,6417889,1312.279,1314.314,2.035,1314.314,51,1,England,R,PA,4677,,5,2,3
3831,6539779,6417914,1327.227,1328.962,1.735,1328.962,53,1,England,R,PA,4677,163,5,1,2
3831,6539784,6417919,1330.197,1332.132,1.935,1332.132,53,1,England,R,PA,163,,5,2,0
3831,6539797,6417934,1334.501,1334.501,0.000,1334.501,55,1,England,R,PA,163,1377,5,1,3
3831,6539802,6417940,1335.569,1335.569,0.000,1335.569,55,1,England,R,PA,1377,1,5,1,2
3831,6539816,6417958,1336.303,1337.371,1.068,1337.371,55,1,England,R,PA,1,4677,5,1,3
3831,6539820,6417962,1338.138,1338.572,0.434,1338.572,55,1,England,R,PA,4677,163,5,1,2
3831,6539823,6417965,1339.873,1341.608,1.735,1341.608,55,1,England,R,PA,163,4677,5,1,2
3831,6539826,6417968,1342.342,1343.677,1.335,1343.677,55,1,England,R,PA,4677,265,5,1,2
3831,6539832,6417974,1344.912,1347.548,2.636,1347.548,55,1,England,R,PA,265,25,5,1,3
3831,6539833,6417975,1348.382,1348.382,0.000,1348.382,55,1,England,R,PA,25,10,5,1,0
3831,6539837,6417980,1349.917,1353.053,3.136,1353.053,55,1,England,R,PA,10,265,5,1,2
3831,6539838,6417981,1353.754,1353.754,0.000,1353.754,55,1,England,R,PA,265,10,5,1,2
3831,6539842,6417986,1354.288,1358.125,3.837,1358.125,55,1,England,R,PA,10,4677,5,1,2
3831,6539847,6417991,1359.059,1360.294,1.235,1360.294,55,1,England,R,PA,4677,118,5,1,3
3831,6539852,6417996,1362.196,1363.230,1.034,1363.230,55,1,England,R,PA,118,123,5,1,2
3831,6539858,6418002,1364.364,1365.466,1.102,1365.466,55,1,England,R,PA,123,118,5,1,1
3831,6539863,6418005,1366.466,1368.235,1.769,1368.235,55,1,England,R,PA,118,10,5,1,2
3831,6539868,6418009,1370.070,1371.972,1.902,1371.972,55,1,England,R,PA,10,265,5,1,2
3831,6539878,6418018,1373.974,1375.108,1.134,1375.108,55,1,England,R,PA,265,1377,5,1,1
3831,6539882,6418023,1376.543,1378.178,1.635,1378.178,55,1,England,R,PA,1377,265,5,1,0
3831,6539884,6418025,1379.379,1380.113,0.734,1380.113,55,1,England,R,PA,265,10,5,1,2
3831,6539891,6418032,1381.348,1383.150,1.802,1383.150,55,1,England,R,PA,10,118,5,1,3
3831,6539893,6418034,1384.718,1386.019,1.301,1386.019,55,1,England,R,PA,118,10,5,1,0
3831,6539897,6418038,1387.187,1392.292,5.105,1392.292,55,1,England,R,PA,10,118,5,1,1
3831,6539900,6418040,1394.228,1395.529,1.301,1395.529,55,1,England,R,PA,118,10,5,1,3
3831,6539906,6418046,1397.030,1401.435,4.405,1401.435,55,1,England,R,PA,10,4677,5,1,2
3831,6539912,6418051,1402.169,1402.202,0.033,1402.202,55,1,England,R,PA,4677,105,5,1,2
3831,6539915,6418055,1403.503,1404.571,1.068,1404.571,55,1,England,R,PA,105,1377,5,1,3
3831,6539920,6418060,1405.772,1407.608,1.836,1407.608,55,1,England,R,PA,1377,105,5,1,2
3831,6539927,6418069,1409.843,1410.944,1.101,1410.944,55,1,England,R,PA,105,,5,2,2
3831,6539946,6418089,1435.802,1435.802,0.000,1435.802,57,1,England,R,PA,1377,1,5,1,2
3831,6539954,6418106,1436.737,1441.675,4.938,1441.675,57,1,England,R,PA,1,1377,5,1,3
3831,6539963,6418109,1442.710,1443.944,1.234,1443.944,57,1,England,R,PA,1377,10,5,1,2
3831,6539973,6418120,1445.980,1454.655,8.675,1454.655,57,1,England,R,PA,10,4677,5,1,1
3831,6539975,6418123,1455.556,1455.556,0.000,1455.556,57,1,England,R,PA,4677,1377,5,1,3
3831,6539997,6418144,1464.131,1466.601,2.470,1466.601,57,1,England,R,PA,118,25,4,1,2
3831,6540014,6418162,1477.478,1478.946,1.468,1478.946,59,1,England,R,PA,265,118,5,1,3
3831,6540027,6418174,1480.280,1486.453,6.173,1486.453,59,1,England,R,PA,118,10,5,1,2
3831,6540030,6418177,1487.621,1488.322,0.701,1488.322,59,1,England,R,PA,10,105,5,1,2
3831,6540034,6418181,1489.022,1489.022,0.000,1489.022,59,1,England,R,PA,105,10,5,1,0
3831,6540040,6418187,1490.390,1492.159,1.769,1492.159,59,1,England,R,PA,10,163,4,1,2
3831,6540070,6418221,1516.550,1516.550,0.000,1516.550,61,1,England,R,PA,265,,1,6,2
3831,6540222,6418394,1623.257,1623.257,0.000,1623.257,63,1,England,R,PA,169,,1,2,2
3831,6540250,6418421,1643.944,1643.944,0.000,1643.944,65,1,England,R,PA,1377,10,5,1,2
3831,6540262,6418434,1645.312,1650.184,4.872,1650.184,65,1,England,R,PA,10,265,5,1,2
3831,6540269,6418441,1651.585,1654.321,2.736,1654.321,65,1,England,R,PA,265,118,5,1,2
3831,6540275,6418446,1655.956,1657.257,1.301,1657.257,65,1,England,R,PA,118,123,5,1,2
3831,6540280,6418451,1660.160,1660.160,0.000,1660.160,65,1,England,R,PA,123,,5,2,2
3831,6540429,6418605,1778.111,1783.050,4.939,1783.050,71,1,England,R,PA,118,1377,5,1,2
3831,6540439,6418612,1791.625,1791.658,0.033,1791.658,72,1,England,R,PA,1377,10,5,1,2
3831,6540440,6418613,1793.393,1798.732,5.339,1798.732,72,1,England,R,PA,10,265,5,1,2
3831,6540443,6418616,1799.833,1799.833,0.000,1799.833,72,1,England,R,PA,265,1377,5,1,3
3831,6540446,6418619,1801.068,1802.603,1.535,1802.603,72,1,England,R,PA,1377,265,5,1,2
3831,6540449,6418621,1805.839,1806.773,0.934,1806.773,72,1,England,R,PA,265,123,5,1,2
3831,6540452,6418625,1809.009,1811.745,2.736,1811.745,72,1,England,R,PA,123,105,5,1,2
3831,6539314,6417453,1924.491,1924.491,0.000,1924.491,75,1,England,R,PA,118,4677,5,1,3
3831,6539319,6417457,1926.393,1927.427,1.034,1927.427,75,1,England,R,PA,4677,265,5,1,3
3831,6539320,6417458,1928.662,1928.662,0.000,1928.662,75,1,England,R,PA,265,105,5,1,3
3831,6539368,6417505,1956.023,1956.623,0.600,1956.623,77,1,England,R,PA,10,1377,5,1,2
3831,6539384,6417522,1965.332,1965.332,0.000,1965.332,79,1,England,R,PA,1377,10,5,1,2
3831,6539390,6417528,1969.469,1970.771,1.302,1970.771,79,1,England,R,PA,10,118,5,1,2
3831,6539394,6417532,1972.139,1973.640,1.501,1973.640,79,1,England,R,PA,118,10,5,1,1
3831,6539396,6417535,1974.775,1976.143,1.368,1976.143,79,1,England,R,PA,10,169,5,1,2
3831,6539401,6417539,1978.178,1981.415,3.237,1981.415,79,1,England,R,PA,169,,1,2,2
3831,6539415,6417554,1987.688,1987.688,0.000,1987.688,81,1,England,R,PA,265,105,5,1,3
3831,6539498,6417639,2111.411,2111.411,0.000,2111.411,85,1,England,R,PA,163,123,5,1,2
3831,6539502,6417643,2111.845,2111.845,0.000,2111.845,85,1,England,R,PA,123,1377,5,1,2
3831,6539510,6417651,2114.548,2114.548,0.000,2114.548,85,1,England,R,PA,118,,1,2,3
3831,6539532,6417672,2125.125,2127.895,2.770,2127.895,87,1,England,R,PA,123,265,5,1,2
3831,6539546,6417687,2128.428,2129.830,1.402,2129.830,87,1,England,R,PA,265,1377,5,1,1
3831,6539549,6417691,2131.231,2132.099,0.868,2132.099,87,1,England,R,PA,1377,265,5,1,2
3831,6539554,6417697,2133.133,2134.835,1.702,2134.835,87,1,England,R,PA,265,1377,5,1,2
3831,6539560,6417703,2137.571,2138.705,1.134,2138.705,87,1,England,R,PA,1377,265,5,1,2
3831,6539564,6417707,2139.806,2143.177,3.371,2143.177,87,1,England,R,PA,265,10,5,1,3
3831,6539567,6417710,2144.778,2144.778,0.000,2144.778,87,1,England,R,PA,10,1377,5,1,2
3831,6539572,6417715,2146.413,2147.481,1.068,2147.481,87,1,England,R,PA,1377,118,5,1,2
3831,6539580,6417724,2149.483,2154.788,5.305,2154.788,87,1,England,R,PA,118,4677,5,1,3
3831,6539584,6417726,2155.556,2155.556,0.000,2155.556,87,1,England,R,PA,4677,1377,5,1,0
3831,6539587,6417729,2156.890,2158.025,1.135,2158.025,87,1,England,R,PA,1377,169,5,1,2
3831,6539591,6417733,2159.393,2165.666,6.273,2165.666,87,1,England,R,PA,169,10,5,1,2
3831,6539599,6417740,2166.466,2174.975,8.509,2174.975,87,1,England,R,PA,10,1377,5,1,3
3831,6539603,6417744,2175.509,2176.243,0.734,2176.243,87,1,England,R,PA,1377,118,5,1,3
3831,6539608,6417750,2179.146,2181.415,2.269,2181.415,87,1,England,R,PA,118,123,5,1,2
3831,6539616,6417760,2188.222,2192.359,4.137,2192.359,87,1,England,R,PA,118,4677,5,1,2
3831,6539621,6417764,2193.293,2194.228,0.935,2194.228,87,1,England,R,PA,4677,265,5,1,2
3831,6539624,6417766,2194.661,2195.696,1.035,2195.696,87,1,England,R,PA,265,123,5,1,2
3831,6539630,6417772,2196.930,2201.201,4.271,2201.201,87,1,England,R,PA,123,105,5,1,2
3831,6539649,6417790,2206.540,2206.540,0.000,2206.540,87,1,England,R,PA,4677,25,1,1,3
3831,6539657,6418020,2208.008,2209.510,1.502,2209.510,87,1,England,R,PA,25,123,5,1,3
3831,6539666,6417808,2211.645,2212.579,0.934,2212.579,87,1,England,R,PA,123,105,5,1,3
3831,6539738,6417875,2259.793,2259.793,0.000,2259.793,90,1,England,R,PA,163,,5,2,2
3831,6539857,6418001,2298.565,2298.565,0.000,2298.565,92,1,England,R,PA,10,4677,5,1,2
3831,6539859,6418003,2299.666,2299.666,0.000,2299.666,92,1,England,R,PA,4677,10,5,1,2
3831,6539865,6418007,2300.367,2300.367,0.000,2300.367,92,1,England,R,PA,10,265,5,1,2
3831,6539867,6418008,2302.436,2305.372,2.936,2305.372,92,1,England,R,PA,265,118,5,1,3
3831,6539873,6418014,2306.607,2307.040,0.433,2307.040,92,1,England,R,PA,118,,5,5,3
3831,6539881,6418022,2315.549,2315.549,0.000,2315.549,94,1,England,R,PA,118,123,5,1,2
3831,6539888,6418029,2316.383,2317.651,1.268,2317.651,94,1,England,R,PA,123,118,5,1,3
3831,6539889,6418030,2318.719,2318.719,0.000,2318.719,94,1,England,R,PA,118,,1,2,3
3831,6539968,6418114,2416.650,2416.650,0.000,2416.650,98,1,England,R,PA,4677,169,5,1,2
3831,6539971,6418116,2418.719,2420.087,1.368,2420.087,98,1,England,R,PA,169,1377,5,1,2
3831,6539974,6418122,2422.155,2425.292,3.137,2425.292,98,1,England,R,PA,1377,10,5,1,1
3831,6539980,6418128,2427.060,2432.666,5.606,2432.666,98,1,England,R,PA,10,265,5,1,2
3831,6539985,6418133,2434.401,2434.401,0.000,2434.401,98,1,England,R,PA,265,1377,5,1,0
3831,6539988,6418136,2436.003,2436.703,0.700,2436.703,98,1,England,R,PA,1377,,5,2,3
3831,6540011,6418158,2452.886,2452.886,0.000,2452.886,100,1,England,R,PA,118,,5,2,3
3831,6540035,6418182,2462.496,2464.064,1.568,2464.064,102,1,England,R,PA,163,265,5,1,2
3831,6540038,6418185,2465.499,2466.800,1.301,2466.800,102,1,England,R,PA,265,1,5,1,3
3831,6540044,6418194,2468.001,2469.636,1.635,2469.636,102,1,England,R,PA,1,105,5,1,3
3831,6540048,6418199,2470.771,2472.039,1.268,2472.039,102,1,England,R,PA,105,163,5,1,2
3831,6540052,6418203,2473.674,2476.910,3.236,2476.910,102,1,England,R,PA,163,,5,2,3
3831,6540196,6418363,2652.853,2652.853,0.000,2652.853,107,1,England,R,PA,1,,2,2,3
3831,6540206,6418373,2655.389,2655.389,0.000,2655.389,109,1,England,R,PA,265,105,1,1,2
3831,6540216,6418387,2658.025,2658.025,0.000,2658.025,109,1,England,R,PA,105,25,2,1,3
3831,6540224,6418397,2659.326,2661.662,2.336,2661.662,109,1,England,R,PA,25,163,5,1,3
3831,6540228,6418401,2662.396,2662.629,0.233,2662.629,109,1,England,R,PA,163,,6,2,3
3831,6540241,6418412,2665.332,2665.899,0.567,2665.899,111,1,England,R,PA,1377,4677,5,1,3
3831,6540244,6418415,2667.201,2668.535,1.334,2668.535,111,1,England,R,PA,4677,123,5,1,3
3831,6540290,6418460,2701.869,2701.869,0.000,2701.869,113,1,England,R,PA,1377,265,5,1,2
3831,6540297,6418466,2703.871,2706.740,2.869,2706.740,113,1,England,R,PA,265,105,5,1,0
3831,6540302,6418470,2707.474,2708.008,0.534,2708.008,113,1,England,R,PA,105,123,5,1,3
3831,6540305,6418473,2709.843,2711.778,1.935,2711.778,113,1,England,R,PA,123,265,5,1,2
3831,6540316,6418484,2712.980,2714.114,1.134,2714.114,113,1,England,R,PA,265,10,5,1,3
3831,6540321,6418490,2715.782,2719.119,3.337,2719.119,113,1,England,R,PA,10,163,5,1,2
3831,6540325,6418499,2720.387,2721.321,0.934,2721.321,113,1,England,R,PA,163,4677,6,1,1
3831,6540350,6418525,2729.997,2729.997,0.000,2729.997,113,1,England,R,PA,123,25,5,1,2
3831,6540357,6418531,2731.164,2731.899,0.735,2731.899,113,1,England,R,PA,25,123,5,1,3
3831,6540366,6418727,2732.633,2735.168,2.535,2735.168,113,1,England,R,PA,123,163,0,1,3
3831,6540389,6418563,2787.254,2787.254,0.000,2787.254,115,1,England,R,PA,123,1,5,1,3
3831,6540394,6418568,2788.589,2794.428,5.839,2794.428,115,1,England,R,PA,1,10,5,1,3
3831,6540397,6418571,2795.762,2797.798,2.036,2797.798,115,1,England,R,PA,10,4677,5,1,2
3831,6540400,6418574,2799.099,2799.733,0.634,2799.733,115,1,England,R,PA,4677,123,5,1,3
3831,6540404,6418577,2801.268,2802.636,1.368,2802.636,115,1,England,R,PA,123,25,5,1,2
3831,6540406,6418580,2803.937,2803.937,0.000,2803.937,115,1,England,R,PA,25,105,5,1,2
3831,6539205,6417342,2941.842,2941.842,0.000,2941.842,119,2,England,L,PA,10,4677,5,1,2
3831,6539333,6417473,3061.395,3061.395,0.000,3061.395,123,2,England,L,PA,118,,1,2,3
3831,6539376,6417513,3087.554,3087.554,0.000,3087.554,127,2,England,L,PA,123,25,5,1,2
3831,6539379,6417517,3088.755,3088.755,0.000,3088.755,127,2,England,L,PA,25,,5,2,3
3831,6539388,6417527,3091.959,3091.959,0.000,3091.959,129,2,England,L,PA,25,123,5,1,1
3831,6539392,6417530,3092.893,3092.893,0.000,3092.893,129,2,England,L,PA,123,1377,5,1,2
