gameid,gameeventid,possessioneventid,starttime,endtime,duration,eventtime,sequence,ball_visibility,ball_x,ball_y,ball_z,period,teamname,teamattackingdirection,possessioneventtype
10513,6668384,6551901,1387.321,1391.091,3.770,1391.091,38,VISIBLE,34.52,-28.10,0.00,1,England,R,PA
10513,6668428,6551947,1417.951,1417.951,0.000,1417.951,43,ESTIMATED,21.47,27.18,0.78,1,England,R,PA
10513,6668435,6551955,1420.220,1423.891,3.671,1423.891,43,VISIBLE,6,18.26,0.03,1,England,R,PA
10513,6668439,6551960,1424.892,1425.559,0.667,1425.559,43,VISIBLE,11.89,24.37,0.17,1,England,R,PA
10513,6668444,6551964,1426.326,1429.263,2.937,1429.263,43,VISIBLE,14.06,31.75,0.05,1,England,R,PA
10513,6668447,6551967,1432.399,1432.399,0.000,1432.399,43,VISIBLE,-4.44,27.25,0.00,1,England,R,PA
10513,6668453,6551973,1434.001,1436.537,2.536,1436.537,43,VISIBLE,-3.61,8.65,0.00,1,England,R,PA
10513,6668456,6551976,1437.738,1441.708,3.970,1441.708,43,VISIBLE,-1.97,-6.93,0.00,1,England,R,PA
10513,6668460,6551979,1442.442,1446.647,4.205,1446.647,43,VISIBLE,5.09,23.59,0.04,1,England,R,PA
10513,6669398,6552950,1447.748,1447.748,0.000,1447.748,43,VISIBLE,13.42,30.74,0.00,1,England,R,PA
10513,6668467,6551985,1448.715,1448.715,0.000,1448.715,43,VISIBLE,15,25.73,0.00,1,England,R,PA
10513,6668470,6551988,1449.550,1450.951,1.401,1450.951,43,VISIBLE,12.13,16.70,0.00,1,England,R,PA
10513,6668476,6551993,1451.752,1451.752,0.000,1451.752,43,VISIBLE,10.38,9.68,0.00,1,England,R,PA
10513,6668480,6551996,1453.120,1458.192,5.072,1458.192,43,ESTIMATED,11.06,8.71,0.94,1,England,R,PA
10513,6668533,6552043,1475.676,1477.845,2.169,1477.845,45,VISIBLE,3.73,-24.17,0.01,1,England,R,PA
10513,6668601,6552112,1514.114,1516.083,1.969,1516.083,46,VISIBLE,9.89,32.00,0.00,1,England,R,PA
10513,6668618,6552128,1517.918,1519.419,1.501,1519.419,46,VISIBLE,-3.22,19.56,0.00,1,England,R,PA
10513,6668624,6552133,1520.587,1524.391,3.804,1524.391,46,VISIBLE,4.51,15.47,0.00,1,England,R,PA
10513,6668629,6552138,1526.026,1527.127,1.101,1527.127,46,ESTIMATED,15.09,35.12,0.51,1,England,R,PA
10513,6668638,6552148,1528.962,1530.097,1.135,1530.097,46,VISIBLE,-6.9,20.86,0.00,1,England,R,PA
10513,6668668,6552176,1531.434,1538.505,7.071,1538.505,46,VISIBLE,1.63,-3.61,0.32,1,England,R,PA
10513,6668671,6552178,1539.139,1539.139,0.000,1539.139,46,VISIBLE,4.62,-1.55,0.37,1,England,R,PA
10513,6668674,6552181,1541.875,1541.875,0.000,1541.875,46,VISIBLE,-4.04,17.08,0.07,1,England,R,PA
10513,6668679,6552186,1543.343,1543.577,0.234,1543.577,46,VISIBLE,5.22,17.08,0.00,1,England,R,PA
10513,6668684,6552190,1544.745,1546.146,1.401,1546.146,46,VISIBLE,-5.23,7.29,0.00,1,England,R,PA
10513,6668689,6552193,1547.748,1548.215,0.467,1548.215,46,ESTIMATED,19.04,6.81,0.72,1,England,R,PA
10513,6668693,6552196,1549.850,1549.850,0.000,1549.850,46,VISIBLE,28.62,8.86,0.00,1,England,R,PA
10513,6668701,6552204,1556.990,1556.990,0.000,1556.990,48,ESTIMATED,5.96,19.34,2.91,1,England,R,PA
10513,6668706,6552210,1557.891,1557.891,0.000,1557.891,48,VISIBLE,4.74,17.19,0.06,1,England,R,PA
10513,6668714,6552218,1559.660,1563.363,3.703,1563.363,48,VISIBLE,-5.74,18.98,0.00,1,England,R,PA
10513,6668717,6552221,1564.631,1566.667,2.036,1566.667,48,ESTIMATED,-0.88,8.40,1.63,1,England,R,PA
10513,6668721,6552225,1569.403,1569.403,0.000,1569.403,48,ESTIMATED,19.62,-27.95,1.46,1,England,R,PA
10513,6669375,6552899,1575.209,1575.209,0.000,1575.209,50,ESTIMATED,37.4,-32.16,0.00,1,England,R,PA
10513,6668812,6552310,1671.705,1677.010,5.305,1677.010,52,VISIBLE,-10.78,-22.30,0.00,1,England,R,PA
10513,6668816,6552315,1677.811,1677.811,0.000,1677.811,52,VISIBLE,-6.53,-18.62,0.05,1,England,R,PA
10513,6668822,6552322,1680.514,1680.514,0.000,1680.514,52,VISIBLE,-21.59,-3.83,0.00,1,England,R,PA
10513,6668824,6552324,1682.049,1685.519,3.470,1685.519,52,VISIBLE,-15.76,-15.06,0.02,1,England,R,PA
10513,6668830,6552330,1688.422,1690.924,2.502,1690.924,52,VISIBLE,-15.46,7.04,0.10,1,England,R,PA
10513,6668836,6552335,1692.125,1692.860,0.735,1692.860,52,VISIBLE,-8.51,15.10,0.00,1,England,R,PA
10513,6668842,6552341,1694.895,1696.997,2.102,1696.997,52,VISIBLE,-0.05,29.43,0.03,1,England,R,PA
10513,6668847,6552347,1698.298,1702.202,3.904,1702.202,52,VISIBLE,1.86,19.60,0.00,1,England,R,PA
10513,6668852,6552351,1703.303,1704.004,0.701,1704.004,52,VISIBLE,5.21,31.60,0.02,1,England,R,PA
10513,6668856,6552355,1704.738,1705.439,0.701,1705.439,52,VISIBLE,9.27,29.65,0.00,1,England,R,PA
10513,6668941,6552440,1753.120,1755.355,2.235,1755.355,54,ESTIMATED,-37.2,7.90,0.82,1,England,R,PA
10513,6668947,6552446,1757.157,1766.767,9.610,1766.767,54,VISIBLE,-12.21,-1.62,0.05,1,England,R,PA
10513,6668951,6552450,1767.501,1768.035,0.534,1768.035,54,VISIBLE,-8.5,1.57,0.03,1,England,R,PA
10513,6668956,6552457,1769.703,1773.740,4.037,1773.740,54,VISIBLE,-13.21,12.21,0.00,1,England,R,PA
10513,6668960,6552461,1775.642,1778.045,2.403,1778.045,54,VISIBLE,-14.57,2.53,0.00,1,England,R,PA
10513,6668970,6552473,1779.079,1779.446,0.367,1779.446,54,VISIBLE,-11.88,7.51,0.00,1,England,R,PA
10513,6668973,6552477,1780.681,1780.681,0.000,1780.681,54,VISIBLE,-19,9.19,0.00,1,England,R,PA
10513,6668978,6552482,1781.949,1788.155,6.206,1788.155,54,VISIBLE,-14.18,13.87,0.24,1,England,R,PA
10513,6668985,6552490,1792.392,1792.759,0.367,1792.759,54,VISIBLE,20.39,-30.87,0.23,1,England,R,PA
10513,6668998,6552503,1795.996,1795.996,0.000,1795.996,54,ESTIMATED,26.38,-31.51,0.78,1,England,R,PA
10513,6669013,6552518,1799.900,1803.470,3.570,1803.470,56,VISIBLE,36.92,-16.00,0.00,1,England,R,PA
10513,6669018,6552522,1804.004,1804.638,0.634,1804.638,56,ESTIMATED,40.19,-18.24,0.24,1,England,R,PA
10513,6669027,6552529,1808.542,1808.542,0.000,1808.542,58,ESTIMATED,20.65,-13.86,0.45,1,England,R,PA
10513,6669034,6552536,1811.178,1812.613,1.435,1812.613,58,VISIBLE,27.49,-5.57,0.00,1,England,R,PA
10513,6669099,6552605,1873.507,1873.507,0.000,1873.507,61,ESTIMATED,4.47,-28.88,2.04,1,England,R,PA
10513,6669105,6552610,1874.975,1875.609,0.634,1875.609,61,VISIBLE,16.26,-30.39,0.80,1,England,R,PA
10513,6669111,6552615,1876.410,1878.412,2.002,1878.412,61,VISIBLE,21.35,-31.44,0.00,1,England,R,PA
10513,6669115,6552619,1879.680,1881.815,2.135,1881.815,61,VISIBLE,21.97,-16.20,0.00,1,England,R,PA
10513,6669118,6552624,1883.483,1884.718,1.235,1884.718,61,VISIBLE,11.14,9.50,0.04,1,England,R,PA
10513,6669121,6552627,1885.485,1887.521,2.036,1887.521,61,VISIBLE,13.55,9.38,0.00,1,England,R,PA
10513,6669122,6552628,1888.222,1890.224,2.002,1890.224,61,VISIBLE,19.13,-9.22,0.04,1,England,R,PA
10513,6669130,6552634,1891.758,1894.027,2.269,1894.027,61,VISIBLE,27.75,-26.68,0.00,1,England,R,PA
10513,6669132,6552636,1895.596,1896.897,1.301,1896.897,61,VISIBLE,7.92,-17.72,0.07,1,England,R,PA
10513,6669136,6552641,1898.365,1901.068,2.703,1901.068,61,VISIBLE,2.52,-1.91,0.18,1,England,R,PA
10513,6669139,6552645,1902.169,1905.172,3.003,1905.172,61,VISIBLE,24.91,-23.28,0.00,1,England,R,PA
10513,6668095,6551610,1906.039,1906.840,0.801,1906.840,61,VISIBLE,29.05,-28.83,0.18,1,England,R,PA
10513,6668137,6551650,1984.084,1984.084,0.000,1984.084,65,ESTIMATED,-13.48,-31.47,1.64,1,England,R,PA
10513,6668185,6551702,2018.051,2018.051,0.000,2018.051,68,ESTIMATED,-6.88,21.77,0.25,1,England,R,PA
10513,6668183,6551700,2019.853,2021.421,1.568,2021.421,68,VISIBLE,-19.6,21.84,0.00,1,England,R,PA
10513,6668195,6551710,2023.423,2026.927,3.504,2026.927,68,VISIBLE,-17.51,0.35,0.00,1,England,R,PA
10513,6668200,6551715,2028.061,2029.563,1.502,2029.563,68,ESTIMATED,-7.92,16.99,0.47,1,England,R,PA
10513,6668202,6551719,2030.797,2032.933,2.136,2032.933,68,VISIBLE,-7.24,27.96,0.06,1,England,R,PA
10513,6668207,6551725,2035.035,2036.236,1.201,2036.236,68,VISIBLE,-20.81,11.43,0.00,1,England,R,PA
10513,6668214,6551733,2037.671,2038.605,0.934,2038.605,68,VISIBLE,-20.15,-2.78,0.00,1,England,R,PA
10513,6668218,6551737,2039.706,2039.706,0.000,2039.706,68,VISIBLE,-11.26,-3.59,0.00,1,England,R,PA
10513,6668225,6551742,2040.874,2048.048,7.174,2048.048,68,VISIBLE,-5.98,-1.53,0.07,1,England,R,PA
10513,6668227,6551744,2048.949,2048.949,0.000,2048.949,68,ESTIMATED,0.36,-2.78,0.54,1,England,R,PA
10513,6668245,6551762,2055.622,2056.990,1.368,2056.990,70,VISIBLE,-34.99,-25.77,0.00,1,England,R,PA
10513,6668271,6551788,2078.345,2080.447,2.102,2080.447,71,VISIBLE,-23.02,-3.26,0.00,1,England,R,PA
10513,6668278,6551793,2082.583,2086.453,3.870,2086.453,71,VISIBLE,3.73,19.09,0.03,1,England,R,PA
10513,6668279,6551794,2088.121,2089.456,1.335,2089.456,71,VISIBLE,-2.2,27.63,0.00,1,England,R,PA
10513,6668282,6551797,2090.224,2092.793,2.569,2092.793,71,VISIBLE,-7.14,15.49,0.72,1,England,R,PA
10513,6668288,6551804,2098.098,2098.098,0.000,2098.098,73,VISIBLE,9.73,-23.09,0.00,1,England,R,PA
10513,6668293,6551810,2099.066,2100.334,1.268,2100.334,73,VISIBLE,20.99,-24.59,0.00,1,England,R,PA
10513,6668301,6551817,2100.934,2103.370,2.436,2103.370,73,VISIBLE,30.93,-20.11,0.00,1,England,R,PA
10513,6668304,6551820,2105.072,2105.072,0.000,2105.072,73,VISIBLE,32.63,-27.61,0.01,1,England,R,PA
10513,6668400,6551921,2165.432,2168.535,3.103,2168.535,75,ESTIMATED,-47.39,27.38,0.00,1,England,R,PA
10513,6668530,6552041,2252.352,2252.352,0.000,2252.352,78,ESTIMATED,-9.2,3.76,0.57,1,England,R,PA
10513,6668543,6552052,2267.935,2267.935,0.000,2267.935,79,VISIBLE,2.8,22.84,0.00,1,England,R,PA
10513,6668551,6552061,2268.769,2269.570,0.801,2269.570,79,VISIBLE,-4.46,22.82,0.00,1,England,R,PA
10513,6668558,6552066,2270.571,2272.439,1.868,2272.439,79,VISIBLE,-3.45,13.44,0.09,1,England,R,PA
10513,6668563,6552071,2273.507,2275.275,1.768,2275.275,79,VISIBLE,-9.85,2.13,0.00,1,England,R,PA
10513,6668569,6552077,2277.077,2285.018,7.941,2285.018,79,VISIBLE,-1.92,8.37,0.30,1,England,R,PA
10513,6668574,6552082,2286.220,2286.220,0.000,2286.220,79,VISIBLE,-1.72,-0.46,0.09,1,England,R,PA
10513,6668580,6552089,2287.654,2291.491,3.837,2291.491,79,VISIBLE,-4.51,0.40,0.01,1,England,R,PA
10513,6668584,6552093,2292.159,2292.860,0.701,2292.860,79,VISIBLE,-4.58,-1.46,0.00,1,England,R,PA
10513,6668590,6552099,2294.428,2296.496,2.068,2296.496,79,ESTIMATED,-9.17,22.01,0.16,1,England,R,PA
10513,6668597,6552107,2297.631,2298.432,0.801,2298.432,79,ESTIMATED,-6.54,31.55,0.59,1,England,R,PA
10513,6668639,6552149,2313.280,2315.949,2.669,2315.949,81,ESTIMATED,-38.57,-9.07,0.00,1,England,R,PA
10513,6668646,6552155,2317.584,2319.920,2.336,2319.920,81,VISIBLE,-23.3,12.06,0.00,1,England,R,PA
10513,6668649,6552158,2321.522,2322.456,0.934,2322.456,81,VISIBLE,-13.93,26.82,0.14,1,England,R,PA
10513,6668652,6552161,2323.991,2325.592,1.601,2325.592,81,VISIBLE,-20.55,9.15,0.05,1,England,R,PA
10513,6668657,6552166,2326.560,2333.033,6.473,2333.033,81,VISIBLE,-6.88,3.11,0.00,1,England,R,PA
10513,6668661,6552170,2334.801,2339.506,4.705,2339.506,81,VISIBLE,-0.79,12.68,0.10,1,England,R,PA
10513,6668749,6552251,2454.488,2456.557,2.069,2456.557,84,ESTIMATED,-14.53,-3.22,0.15,1,England,R,PA
10513,6668755,6552258,2457.925,2461.261,3.336,2461.261,84,VISIBLE,-11.44,20.31,0.00,1,England,R,PA
10513,6668758,6552261,2462.262,2462.262,0.000,2462.262,84,VISIBLE,1.44,30.58,0.00,1,England,R,PA
10513,6668767,6552268,2464.731,2469.836,5.105,2469.836,84,VISIBLE,1.1,20.58,0.00,1,England,R,PA
10513,6668770,6552270,2470.871,2471.638,0.767,2471.638,84,VISIBLE,5.1,25.06,0.03,1,England,R,PA
10513,6668774,6552274,2472.606,2474.074,1.468,2474.074,84,VISIBLE,15.21,11.85,0.51,1,England,R,PA
10513,6668780,6552280,2476.743,2481.849,5.106,2481.849,84,VISIBLE,31.25,-23.59,0.00,1,England,R,PA
10513,6668787,6552287,2483.016,2483.016,0.000,2483.016,84,VISIBLE,26.43,-9.85,0.00,1,England,R,PA
10513,6668795,6552295,2484.084,2486.453,2.369,2486.453,84,VISIBLE,20.02,-7.00,0.00,1,England,R,PA
10513,6668799,6552300,2487.187,2488.622,1.435,2488.622,84,VISIBLE,28.54,-18.98,0.00,1,England,R,PA
10513,6668806,6552306,2489.823,2490.557,0.734,2490.557,84,VISIBLE,36.45,-29.62,0.00,1,England,R,PA
10513,6668809,6552308,2491.992,2491.992,0.000,2491.992,84,VISIBLE,43.33,-26.40,0.00,1,England,R,PA
10513,6668818,6552317,2492.860,2495.329,2.469,2495.329,84,VISIBLE,34.62,-30.12,0.02,1,England,R,PA
10513,6668823,6552323,2495.863,2496.463,0.600,2496.463,84,VISIBLE,35.51,-30.82,0.00,1,England,R,PA
10513,6668829,6552329,2497.264,2498.298,1.034,2498.298,84,VISIBLE,31.73,-29.76,0.00,1,England,R,PA
10513,6668835,6552334,2500.234,2502.636,2.402,2502.636,84,VISIBLE,45.63,-22.19,0.01,1,England,R,PA
10513,6668845,6552345,2506.607,2506.607,0.000,2506.607,84,ESTIMATED,46.97,4.43,5.65,1,England,R,PA
10513,6668862,6552363,2512.145,2512.145,0.000,2512.145,86,ESTIMATED,32.91,8.82,8.92,1,England,R,PA
10513,6668878,6552378,2517.551,2517.551,0.000,2517.551,88,ESTIMATED,-1.59,17.74,7.72,1,England,R,PA
10513,6668882,6552382,2518.685,2518.685,0.000,2518.685,88,VISIBLE,-16.74,17.72,0.65,1,England,R,PA
10513,6668910,6552406,2531.398,2532.666,1.268,2532.666,89,VISIBLE,5.38,31.40,0.19,1,England,R,PA
10513,6668914,6552410,2534.101,2534.101,0.000,2534.101,89,VISIBLE,-1.81,23.86,0.23,1,England,R,PA
10513,6668919,6552415,2535.402,2541.074,5.672,2541.074,89,VISIBLE,-8.57,16.74,0.06,1,England,R,PA
10513,6668922,6552420,2541.875,2543.210,1.335,2543.210,89,VISIBLE,-3.64,21.13,0.02,1,England,R,PA
10513,6668925,6552423,2544.211,2544.211,0.000,2544.211,89,VISIBLE,-1.06,11.82,0.17,1,England,R,PA
10513,6668946,6552445,2544.978,2545.612,0.634,2545.612,89,ESTIMATED,8.43,16.91,0.53,1,England,R,PA
10513,6668953,6552452,2547.214,2555.389,8.175,2555.389,89,VISIBLE,3.24,-1.70,0.00,1,England,R,PA
10513,6669093,6552599,2627.661,2627.661,0.000,2627.661,92,ESTIMATED,-44.61,-14.82,0.87,1,England,R,PA
10513,6669108,6552613,2629.062,2632.566,3.504,2632.566,92,VISIBLE,-39.72,-21.16,0.06,1,England,R,PA
10513,6669110,6552614,2633.367,2633.367,0.000,2633.367,92,VISIBLE,-32.99,-19.14,0.00,1,England,R,PA
10513,6669148,6552652,2671.538,2672.506,0.968,2672.506,93,VISIBLE,-4.56,14.29,0.00,1,England,R,PA
10513,6669151,6552654,2674.541,2676.276,1.735,2676.276,93,VISIBLE,-5.02,2.75,0.00,1,England,R,PA
10513,6669155,6552657,2677.878,2679.580,1.702,2679.580,93,VISIBLE,3.52,21.26,0.00,1,England,R,PA
10513,6669159,6552660,2680.781,2682.015,1.234,2682.015,93,VISIBLE,15.33,29.43,0.00,1,England,R,PA
10513,6669163,6552664,2682.983,2682.983,0.000,2682.983,93,VISIBLE,13.89,23.93,0.00,1,England,R,PA
10513,6669167,6552668,2685.085,2685.085,0.000,2685.085,93,VISIBLE,-0.64,21.85,0.00,1,England,R,PA
10513,6669171,6552673,2686.420,2690.858,4.438,2690.858,93,VISIBLE,6.13,9.28,0.00,1,England,R,PA
10513,6669225,6552734,2735.302,2735.302,0.000,2735.302,95,ESTIMATED,-27.05,34.15,1.64,1,England,R,PA
10513,6669230,6552739,2736.870,2739.506,2.636,2739.506,95,VISIBLE,-31.92,14.91,0.00,1,England,R,PA
10513,6669234,6552743,2740.807,2742.075,1.268,2742.075,95,VISIBLE,-31.08,-6.87,0.00,1,England,R,PA
10513,6669237,6552746,2743.977,2745.746,1.769,2745.746,95,ESTIMATED,-3.01,-28.51,0.13,1,England,R,PA
10513,6669239,6552748,2746.680,2746.680,0.000,2746.680,95,VISIBLE,0.75,-27.61,0.09,1,England,R,PA
10513,6669242,6552750,2749.449,2749.449,0.000,2749.449,95,ESTIMATED,-5.32,-14.11,0.05,1,England,R,PA
10513,6669245,6552752,2750.717,2751.585,0.868,2751.585,95,VISIBLE,-5.45,3.84,0.00,1,England,R,PA
10513,6669250,6552756,2752.553,2753.420,0.867,2753.420,95,VISIBLE,0.9,16.98,0.08,1,England,R,PA
10513,6669252,6552760,2754.655,2757.858,3.203,2757.858,95,VISIBLE,16.33,31.43,0.03,1,England,R,PA
10513,6669282,6552923,2784.985,2785.018,0.033,2785.018,97,VISIBLE,-9.04,-25.79,0.00,1,England,R,PA
10513,6669285,6552798,2785.452,2785.452,0.000,2785.452,97,VISIBLE,-10.75,-26.84,0.07,1,England,R,PA
10513,6669297,6552810,2798.599,2801.168,2.569,2801.168,99,VISIBLE,-8.69,-6.91,0.14,1,England,R,PA
10513,6669299,6552813,2803.203,2806.740,3.537,2806.740,99,VISIBLE,-3.21,10.42,0.00,1,England,R,PA
10513,6669301,6552814,2807.841,2811.345,3.504,2811.345,99,VISIBLE,-1.75,-0.66,0.00,1,England,R,PA
10513,6669305,6552819,2814.648,2815.883,1.235,2815.883,99,VISIBLE,-9.58,-0.01,0.00,1,England,R,PA
10513,6669307,6552823,2816.884,2817.618,0.734,2817.618,99,VISIBLE,-4.53,-6.20,0.11,1,England,R,PA
10513,6669309,6552825,2818.385,2820.354,1.969,2820.354,99,VISIBLE,-7.49,-0.81,0.00,1,England,R,PA
10513,6669311,6552827,2821.188,2821.622,0.434,2821.622,99,VISIBLE,-6.73,-6.33,0.06,1,England,R,PA
10513,6669313,6552830,2824.391,2824.391,0.000,2824.391,99,VISIBLE,-20.06,11.67,0.01,1,England,R,PA
10513,6669315,6552833,2826.193,2830.731,4.538,2830.731,99,VISIBLE,-1.97,19.45,0.78,1,England,R,PA
10513,6669318,6552836,2833.667,2843.377,9.710,2843.377,99,VISIBLE,31.34,-30.39,0.00,1,England,R,PA
10513,6669320,6552838,2844.711,2845.812,1.101,2845.812,99,VISIBLE,29.36,-18.69,0.00,1,England,R,PA
10513,6669321,6552839,2846.480,2848.282,1.802,2848.282,99,VISIBLE,29.19,-18.12,0.00,1,England,R,PA
10513,6669324,6552842,2849.116,2851.185,2.069,2851.185,99,VISIBLE,32.5,-25.69,0.00,1,England,R,PA
10513,6669326,6552844,2851.919,2852.986,1.067,2852.986,99,VISIBLE,25.67,-20.28,0.00,1,England,R,PA
10513,6669327,6552845,2853.820,2853.820,0.000,2853.820,99,VISIBLE,19.79,-23.63,0.01,1,England,R,PA
10513,6669329,6552848,2854.888,2856.089,1.201,2856.089,99,VISIBLE,10.47,-12.23,0.03,1,England,R,PA
10513,6669331,6552850,2857.357,2860.093,2.736,2860.093,99,VISIBLE,21.49,-1.43,0.02,1,England,R,PA
10513,6669359,6552881,2934.902,2934.902,0.000,2934.902,101,VISIBLE,-46.7,-4.83,0.00,1,England,R,PA
10513,6669360,6552882,2936.436,2944.044,7.608,2944.044,101,VISIBLE,-15.98,5.07,0.00,1,England,R,PA
10513,6669361,6552883,2945.312,2951.151,5.839,2951.151,101,VISIBLE,-11.84,-13.50,0.05,1,England,R,PA
10513,6669362,6552884,2952.352,2955.289,2.937,2955.289,101,VISIBLE,-8.33,-18.44,0.14,1,England,R,PA
10513,6669363,6552885,2956.590,2962.329,5.739,2962.329,101,VISIBLE,4.25,11.09,0.25,1,England,R,PA
10513,6669364,6552886,2963.864,2964.965,1.101,2964.965,101,VISIBLE,4.26,28.20,0.16,1,England,R,PA
10513,6669365,6552887,2966.099,2967.100,1.001,2967.100,101,VISIBLE,14.32,31.97,0.16,1,England,R,PA
10513,6669366,6552888,2968.402,2970.037,1.635,2970.037,101,ESTIMATED,6.51,23.98,1.13,1,England,R,PA
10513,6669372,6552894,3020.487,3020.487,0.000,3020.487,102,VISIBLE,26.59,-31.89,0.04,1,England,R,PA
10513,6669380,6552907,3091.625,3092.860,1.235,3092.860,104,VISIBLE,-5.33,1.81,0.23,1,England,R,PA
10513,6669381,6552908,3093.627,3093.627,0.000,3093.627,104,VISIBLE,-1.83,4.00,0.32,1,England,R,PA
10513,6669382,6552909,3095.262,3095.262,0.000,3095.262,104,VISIBLE,-9.79,7.05,0.20,1,England,R,PA
10513,6669383,6552910,3096.930,3096.930,0.000,3096.930,104,VISIBLE,-10.22,-6.02,0.32,1,England,R,PA
10513,6668104,6551617,3131.798,3131.798,0.000,3131.798,105,VISIBLE,-0.72,-0.02,0.07,2,England,L,PA
10513,6668108,6551621,3133.033,3134.301,1.268,3134.301,105,VISIBLE,-13.48,-1.90,0.07,2,England,L,PA
10513,6668111,6551623,3136.069,3136.670,0.601,3136.670,105,VISIBLE,-10.27,14.31,0.00,2,England,L,PA
10513,6668115,6551628,3137.471,3137.538,0.067,3137.538,105,VISIBLE,-1.79,18.09,0.00,2,England,L,PA
10513,6668118,6551634,3138.872,3142.709,3.837,3142.709,105,VISIBLE,0.74,30.44,0.00,2,England,L,PA
10513,6668123,6551635,3143.544,3143.544,0.000,3143.544,105,VISIBLE,4.44,30.78,0.00,2,England,L,PA
10513,6668126,6551639,3144.278,3144.912,0.634,3144.912,105,VISIBLE,-2.82,28.98,0.00,2,England,L,PA
10513,6668130,6551643,3146.647,3148.982,2.335,3148.982,105,VISIBLE,-11.03,6.68,0.00,2,England,L,PA
10513,6668133,6551646,3151.118,3151.118,0.000,3151.118,105,VISIBLE,-9.03,-15.54,0.00,2,England,L,PA
10513,6668134,6551647,3152.686,3152.686,0.000,3152.686,105,ESTIMATED,-7.77,-31.80,0.00,2,England,L,PA
10513,6668145,6551660,3159.426,3165.465,6.039,3165.465,107,VISIBLE,-19.8,-9.22,0.00,2,England,L,PA
10513,6668147,6551664,3166.633,3168.168,1.535,3168.168,107,VISIBLE,-17.38,-23.28,0.00,2,England,L,PA
10513,6668151,6551668,3169.603,3172.806,3.203,3172.806,107,VISIBLE,-23.76,-18.97,0.00,2,England,L,PA
10513,6668153,6551670,3173.941,3174.775,0.834,3174.775,107,VISIBLE,-9.03,-32.80,0.00,2,England,L,PA
10513,6668159,6551676,3176.310,3176.310,0.000,3176.310,107,VISIBLE,2.49,-31.39,0.00,2,England,L,PA
10513,6668285,6551799,3287.354,3290.457,3.103,3290.457,111,VISIBLE,-31.13,2.00,0.25,2,England,L,PA
10513,6668290,6551806,3291.792,3295.295,3.503,3295.295,111,VISIBLE,-17.49,8.44,0.04,2,England,L,PA
10513,6668294,6551809,3296.597,3298.232,1.635,3298.232,111,VISIBLE,-10.17,27.68,0.00,2,England,L,PA
10513,6668296,6551812,3299.466,3299.466,0.000,3299.466,111,VISIBLE,-6.33,16.83,0.00,2,England,L,PA
10513,6668303,6551819,3300.434,3300.867,0.433,3300.867,111,VISIBLE,-12.4,13.39,0.00,2,England,L,PA
10513,6668312,6551828,3303.036,3305.305,2.269,3305.305,111,VISIBLE,-3.02,-17.40,0.00,2,England,L,PA
10513,6668320,6551840,3306.373,3306.373,0.000,3306.373,111,VISIBLE,9.75,-17.45,0.00,2,England,L,PA
10513,6668568,6552076,3430.531,3430.531,0.000,3430.531,115,VISIBLE,-9.08,-10.76,0.00,2,England,L,PA
10513,6668576,6552084,3431.899,3435.836,3.937,3435.836,115,VISIBLE,-16.04,-24.99,0.00,2,England,L,PA
10513,6668579,6552087,3436.970,3438.205,1.235,3438.205,115,VISIBLE,-26.16,-13.66,0.00,2,England,L,PA
10513,6668591,6552100,3439.907,3449.149,9.242,3449.149,115,VISIBLE,-2.86,-9.17,0.23,2,England,L,PA
10513,6668596,6552106,3451.084,3451.084,0.000,3451.084,115,VISIBLE,-9.47,-19.98,0.19,2,England,L,PA
10513,6668602,6552113,3452.219,3456.757,4.538,3456.757,115,VISIBLE,-0.4,-28.24,0.08,2,England,L,PA
10513,6668605,6552115,3457.858,3459.359,1.501,3459.359,115,VISIBLE,-12.53,-18.36,0.08,2,England,L,PA
10513,6668610,6552119,3460.427,3463.664,3.237,3463.664,115,VISIBLE,-6.16,4.66,0.03,2,England,L,PA
10513,6668617,6552127,3465.365,3467.901,2.536,3467.901,115,ESTIMATED,21.78,24.93,0.00,2,England,L,PA
10513,6668622,6552132,3469.069,3470.304,1.235,3470.304,115,VISIBLE,21.02,27.78,0.00,2,England,L,PA
10513,6668625,6552134,3471.204,3471.204,0.000,3471.204,115,VISIBLE,18.69,30.56,0.00,2,England,L,PA
10513,6668632,6552141,3472.239,3472.873,0.634,3472.873,115,VISIBLE,5.45,17.92,0.00,2,England,L,PA
10513,6668636,6552146,3473.874,3473.874,0.000,3473.874,115,VISIBLE,-1.67,20.16,0.29,2,England,L,PA
10513,6668644,6552153,3475.375,3481.315,5.940,3481.315,115,VISIBLE,20.77,9.92,0.00,2,England,L,PA
10513,6668655,6552916,3486.787,3489.389,2.602,3489.389,115,ESTIMATED,48.47,8.04,0.55,2,England,L,PA
10513,6668692,6552195,3503.403,3508.542,5.139,3508.542,117,VISIBLE,-9.77,-1.28,0.04,2,England,L,PA
10513,6668697,6552199,3509.643,3510.277,0.634,3510.277,117,VISIBLE,0.15,11.52,0.02,2,England,L,PA
10513,6668705,6552209,3512.079,3517.518,5.439,3517.518,117,VISIBLE,39.68,20.15,0.06,2,England,L,PA
10513,6668709,6552214,3518.485,3518.485,0.000,3518.485,117,VISIBLE,41.35,14.38,0.05,2,England,L,PA
10513,6668832,6552332,3728.461,3729.763,1.302,3729.763,121,VISIBLE,-29.43,-24.64,0.00,2,England,L,PA
