gameid,gameeventid,possessioneventid,starttime,endtime,duration,eventtime,sequence,playerid,positiongrouptype,jerseynum,team,x,y,visibility,confidence,possessioneventtype,teamattackingdirection,period,teamname
3813,6495905,6372146,210.611,211.879,1.268,211.879,2,12235,CM,18,A,9.338,6.479,VISIBLE,HIGH,PA,R,1,England
3813,6495905,6372146,210.611,211.879,1.268,211.879,2,12222,LCB,19,A,19.3,-0.340,ESTIMATED,LOW,PA,R,1,England
3813,6495905,6372146,210.611,211.879,1.268,211.879,2,13982,CM,21,A,12.614,19.693,VISIBLE,HIGH,PA,R,1,England
3813,6495908,6372150,213.447,215.716,2.269,215.716,2,169,GK,1,H,-33.325,1.686,ESTIMATED,LOW,PA,R,1,England
3813,6495908,6372150,213.447,215.716,2.269,215.716,2,123,LB,3,H,2.336,31.917,VISIBLE,HIGH,PA,R,1,England
3813,6495908,6372150,213.447,215.716,2.269,215.716,2,265,CM,4,H,-3.467,13.164,VISIBLE,HIGH,PA,R,1,England
3813,6495908,6372150,213.447,215.716,2.269,215.716,2,10,RCB,5,H,-12.119,-4.023,VISIBLE,HIGH,PA,R,1,England
3813,6495908,6372150,213.447,215.716,2.269,215.716,2,118,LCB,6,H,-16.62,14.662,VISIBLE,HIGH,PA,R,1,England
3813,6495908,6372150,213.447,215.716,2.269,215.716,2,1,CF,9,H,17.095,1.423,ESTIMATED,LOW,PA,R,1,England
3813,6495908,6372150,213.447,215.716,2.269,215.716,2,25,LW,10,H,16.658,22.036,ESTIMATED,LOW,PA,R,1,England
3813,6495908,6372150,213.447,215.716,2.269,215.716,2,1377,RB,12,H,0.076,-24.345,VISIBLE,MEDIUM,PA,R,1,England
3813,6495908,6372150,213.447,215.716,2.269,215.716,2,163,RW,17,H,16.132,-18.732,ESTIMATED,LOW,PA,R,1,England
3813,6495908,6372150,213.447,215.716,2.269,215.716,2,105,AM,19,H,6.622,20.747,VISIBLE,HIGH,PA,R,1,England
3813,6495908,6372150,213.447,215.716,2.269,215.716,2,4677,CM,22,H,7.876,-3.922,ESTIMATED,LOW,PA,R,1,England
3813,6495908,6372150,213.447,215.716,2.269,215.716,2,13968,GK,1,A,39.209,0.636,ESTIMATED,LOW,PA,R,1,England
3813,6495908,6372150,213.447,215.716,2.269,215.716,2,13976,RWB,2,A,17.745,24.445,ESTIMATED,LOW,PA,R,1,England
3813,6495908,6372150,213.447,215.716,2.269,215.716,2,13971,LW,3,A,5.794,-11.145,VISIBLE,HIGH,PA,R,1,England
3813,6495908,6372150,213.447,215.716,2.269,215.716,2,13975,LWB,5,A,16.991,-13.981,ESTIMATED,LOW,PA,R,1,England
3813,6495908,6372150,213.447,215.716,2.269,215.716,2,457,RW,7,A,1.135,20.902,VISIBLE,HIGH,PA,R,1,England
3813,6495908,6372150,213.447,215.716,2.269,215.716,2,13977,RCB,8,A,-3.417,6.358,VISIBLE,HIGH,PA,R,1,England
3813,6495908,6372150,213.447,215.716,2.269,215.716,2,8561,CF,9,A,1.883,2.881,ESTIMATED,LOW,PA,R,1,England
3813,6495908,6372150,213.447,215.716,2.269,215.716,2,13970,MCB,15,A,17.505,6.360,ESTIMATED,LOW,PA,R,1,England
3813,6495908,6372150,213.447,215.716,2.269,215.716,2,12235,CM,18,A,8.578,1.395,VISIBLE,HIGH,PA,R,1,England
3813,6495908,6372150,213.447,215.716,2.269,215.716,2,12222,LCB,19,A,17.347,-2.569,ESTIMATED,LOW,PA,R,1,England
3813,6495908,6372150,213.447,215.716,2.269,215.716,2,13982,CM,21,A,7.233,17.960,VISIBLE,HIGH,PA,R,1,England
3813,6495914,6372157,217.317,223.290,5.973,223.290,2,169,GK,1,H,-32.132,-0.998,ESTIMATED,LOW,PA,R,1,England
3813,6495914,6372157,217.317,223.290,5.973,223.290,2,123,LB,3,H,13.952,29.404,VISIBLE,HIGH,PA,R,1,England
3813,6495914,6372157,217.317,223.290,5.973,223.290,2,265,CM,4,H,1.806,-0.597,VISIBLE,HIGH,PA,R,1,England
3813,6495914,6372157,217.317,223.290,5.973,223.290,2,10,RCB,5,H,-4.692,-6.240,VISIBLE,HIGH,PA,R,1,England
3813,6495914,6372157,217.317,223.290,5.973,223.290,2,118,LCB,6,H,-8.933,8.790,VISIBLE,HIGH,PA,R,1,England
3813,6495914,6372157,217.317,223.290,5.973,223.290,2,1,CF,9,H,18.828,-4.894,ESTIMATED,LOW,PA,R,1,England
3813,6495914,6372157,217.317,223.290,5.973,223.290,2,25,LW,10,H,15.751,12.170,VISIBLE,MEDIUM,PA,R,1,England
3813,6495914,6372157,217.317,223.290,5.973,223.290,2,1377,RB,12,H,1.726,-27.519,VISIBLE,MEDIUM,PA,R,1,England
3813,6495914,6372157,217.317,223.290,5.973,223.290,2,163,RW,17,H,18.14,-21.426,ESTIMATED,LOW,PA,R,1,England
3813,6495914,6372157,217.317,223.290,5.973,223.290,2,105,AM,19,H,1.203,25.413,VISIBLE,HIGH,PA,R,1,England
3813,6495914,6372157,217.317,223.290,5.973,223.290,2,4677,CM,22,H,7.916,-12.707,VISIBLE,HIGH,PA,R,1,England
3813,6495914,6372157,217.317,223.290,5.973,223.290,2,13968,GK,1,A,39.62,-0.517,ESTIMATED,LOW,PA,R,1,England
3813,6495914,6372157,217.317,223.290,5.973,223.290,2,13976,RWB,2,A,19.851,18.266,ESTIMATED,LOW,PA,R,1,England
3813,6495914,6372157,217.317,223.290,5.973,223.290,2,13971,LW,3,A,0.562,-10.949,VISIBLE,HIGH,PA,R,1,England
3813,6495914,6372157,217.317,223.290,5.973,223.290,2,13975,LWB,5,A,17.76,-19.750,ESTIMATED,LOW,PA,R,1,England
3813,6495914,6372157,217.317,223.290,5.973,223.290,2,457,RW,7,A,8.878,14.364,VISIBLE,HIGH,PA,R,1,England
3813,6495914,6372157,217.317,223.290,5.973,223.290,2,13977,RCB,8,A,-2.131,-3.975,VISIBLE,HIGH,PA,R,1,England
3813,6495914,6372157,217.317,223.290,5.973,223.290,2,8561,CF,9,A,5.519,-1.469,ESTIMATED,LOW,PA,R,1,England
3813,6495914,6372157,217.317,223.290,5.973,223.290,2,13970,MCB,15,A,18.815,-1.209,ESTIMATED,LOW,PA,R,1,England
3813,6495914,6372157,217.317,223.290,5.973,223.290,2,12235,CM,18,A,8.585,-8.799,VISIBLE,HIGH,PA,R,1,England
3813,6495914,6372157,217.317,223.290,5.973,223.290,2,12222,LCB,19,A,19.557,-9.781,ESTIMATED,LOW,PA,R,1,England
3813,6495914,6372157,217.317,223.290,5.973,223.290,2,13982,CM,21,A,11.054,2.736,VISIBLE,HIGH,PA,R,1,England
3813,6495918,6372161,225.192,226.860,1.668,226.860,2,169,GK,1,H,-29.71,2.166,ESTIMATED,LOW,PA,R,1,England
3813,6495918,6372161,225.192,226.860,1.668,226.860,2,123,LB,3,H,15.005,32.273,VISIBLE,HIGH,PA,R,1,England
3813,6495918,6372161,225.192,226.860,1.668,226.860,2,265,CM,4,H,5.579,8.085,VISIBLE,HIGH,PA,R,1,England
3813,6495918,6372161,225.192,226.860,1.668,226.860,2,10,RCB,5,H,-4.697,-2.703,VISIBLE,HIGH,PA,R,1,England
3813,6495918,6372161,225.192,226.860,1.668,226.860,2,118,LCB,6,H,3.749,16.120,VISIBLE,MEDIUM,PA,R,1,England
3813,6495918,6372161,225.192,226.860,1.668,226.860,2,1,CF,9,H,22.7,4.989,ESTIMATED,LOW,PA,R,1,England
3813,6495918,6372161,225.192,226.860,1.668,226.860,2,25,LW,10,H,17.68,18.810,VISIBLE,MEDIUM,PA,R,1,England
3813,6495918,6372161,225.192,226.860,1.668,226.860,2,1377,RB,12,H,5.756,-18.829,VISIBLE,HIGH,PA,R,1,England
3813,6495918,6372161,225.192,226.860,1.668,226.860,2,163,RW,17,H,20.779,-15.866,ESTIMATED,LOW,PA,R,1,England
3813,6495918,6372161,225.192,226.860,1.668,226.860,2,105,AM,19,H,3.026,29.096,VISIBLE,HIGH,PA,R,1,England
3813,6495918,6372161,225.192,226.860,1.668,226.860,2,4677,CM,22,H,11.387,-7.759,VISIBLE,HIGH,PA,R,1,England
3813,6495918,6372161,225.192,226.860,1.668,226.860,2,13968,GK,1,A,41.806,0.410,ESTIMATED,LOW,PA,R,1,England
3813,6495918,6372161,225.192,226.860,1.668,226.860,2,13976,RWB,2,A,21.406,25.412,VISIBLE,HIGH,PA,R,1,England
3813,6495918,6372161,225.192,226.860,1.668,226.860,2,13971,LW,3,A,10.322,-5.548,VISIBLE,HIGH,PA,R,1,England
3813,6495918,6372161,225.192,226.860,1.668,226.860,2,13975,LWB,5,A,20.778,-15.165,ESTIMATED,LOW,PA,R,1,England
3813,6495918,6372161,225.192,226.860,1.668,226.860,2,457,RW,7,A,13.985,22.460,VISIBLE,HIGH,PA,R,1,England
3813,6495918,6372161,225.192,226.860,1.668,226.860,2,13977,RCB,8,A,2.094,7.439,VISIBLE,HIGH,PA,R,1,England
3813,6495918,6372161,225.192,226.860,1.668,226.860,2,8561,CF,9,A,20.113,16.451,VISIBLE,LOW,PA,R,1,England
3813,6495918,6372161,225.192,226.860,1.668,226.860,2,13970,MCB,15,A,22.903,5.196,ESTIMATED,LOW,PA,R,1,England
3813,6495918,6372161,225.192,226.860,1.668,226.860,2,12235,CM,18,A,12.537,2.117,VISIBLE,HIGH,PA,R,1,England
3813,6495918,6372161,225.192,226.860,1.668,226.860,2,12222,LCB,19,A,22.855,-2.608,ESTIMATED,LOW,PA,R,1,England
3813,6495918,6372161,225.192,226.860,1.668,226.860,2,13982,CM,21,A,12.629,14.453,VISIBLE,HIGH,PA,R,1,England
3813,6495920,6372162,228.061,228.829,0.768,228.829,2,169,GK,1,H,-29.511,4.013,ESTIMATED,LOW,PA,R,1,England
3813,6495920,6372162,228.061,228.829,0.768,228.829,2,123,LB,3,H,14.542,31.241,VISIBLE,HIGH,PA,R,1,England
3813,6495920,6372162,228.061,228.829,0.768,228.829,2,265,CM,4,H,9.13,11.880,VISIBLE,HIGH,PA,R,1,England
3813,6495920,6372162,228.061,228.829,0.768,228.829,2,10,RCB,5,H,-2.237,2.099,VISIBLE,HIGH,PA,R,1,England
3813,6495920,6372162,228.061,228.829,0.768,228.829,2,118,LCB,6,H,3.067,18.303,VISIBLE,MEDIUM,PA,R,1,England
3813,6495920,6372162,228.061,228.829,0.768,228.829,2,1,CF,9,H,25.663,15.024,VISIBLE,HIGH,PA,R,1,England
3813,6495920,6372162,228.061,228.829,0.768,228.829,2,25,LW,10,H,24.238,24.633,VISIBLE,LOW,PA,R,1,England
3813,6495920,6372162,228.061,228.829,0.768,228.829,2,1377,RB,12,H,6.846,-12.582,VISIBLE,HIGH,PA,R,1,England
3813,6495920,6372162,228.061,228.829,0.768,228.829,2,163,RW,17,H,22.986,-12.223,ESTIMATED,LOW,PA,R,1,England
3813,6495920,6372162,228.061,228.829,0.768,228.829,2,105,AM,19,H,5.241,30.347,VISIBLE,HIGH,PA,R,1,England
3813,6495920,6372162,228.061,228.829,0.768,228.829,2,4677,CM,22,H,14.085,-4.322,VISIBLE,HIGH,PA,R,1,England
3813,6495920,6372162,228.061,228.829,0.768,228.829,2,13968,GK,1,A,43.257,1.324,ESTIMATED,LOW,PA,R,1,England
3813,6495920,6372162,228.061,228.829,0.768,228.829,2,13976,RWB,2,A,15.956,30.238,VISIBLE,HIGH,PA,R,1,England
3813,6495920,6372162,228.061,228.829,0.768,228.829,2,13971,LW,3,A,14.468,-2.937,VISIBLE,HIGH,PA,R,1,England
3813,6495920,6372162,228.061,228.829,0.768,228.829,2,13975,LWB,5,A,23.253,-11.731,ESTIMATED,LOW,PA,R,1,England
3813,6495920,6372162,228.061,228.829,0.768,228.829,2,457,RW,7,A,16.529,26.344,VISIBLE,HIGH,PA,R,1,England
3813,6495920,6372162,228.061,228.829,0.768,228.829,2,13977,RCB,8,A,5.646,11.396,VISIBLE,HIGH,PA,R,1,England
3813,6495920,6372162,228.061,228.829,0.768,228.829,2,8561,CF,9,A,24.964,24.048,VISIBLE,LOW,PA,R,1,England
3813,6495920,6372162,228.061,228.829,0.768,228.829,2,13970,MCB,15,A,26.833,13.282,VISIBLE,MEDIUM,PA,R,1,England
3813,6495920,6372162,228.061,228.829,0.768,228.829,2,12235,CM,18,A,15.311,8.478,VISIBLE,HIGH,PA,R,1,England
3813,6495920,6372162,228.061,228.829,0.768,228.829,2,12222,LCB,19,A,25.935,0.934,ESTIMATED,LOW,PA,R,1,England
3813,6495920,6372162,228.061,228.829,0.768,228.829,2,13982,CM,21,A,15.613,19.586,VISIBLE,HIGH,PA,R,1,England
3813,6495964,6372204,230.063,231.098,1.035,231.098,2,169,GK,1,H,-30.002,4.535,ESTIMATED,LOW,PA,R,1,England
3813,6495964,6372204,230.063,231.098,1.035,231.098,2,123,LB,3,H,18.592,32.222,VISIBLE,HIGH,PA,R,1,England
3813,6495964,6372204,230.063,231.098,1.035,231.098,2,265,CM,4,H,6.947,18.557,VISIBLE,HIGH,PA,R,1,England
3813,6495964,6372204,230.063,231.098,1.035,231.098,2,10,RCB,5,H,-5.55,3.169,VISIBLE,HIGH,PA,R,1,England
3813,6495964,6372204,230.063,231.098,1.035,231.098,2,118,LCB,6,H,-4.8,21.984,VISIBLE,MEDIUM,PA,R,1,England
3813,6495964,6372204,230.063,231.098,1.035,231.098,2,1,CF,9,H,23.641,12.310,ESTIMATED,LOW,PA,R,1,England
3813,6495964,6372204,230.063,231.098,1.035,231.098,2,25,LW,10,H,23.407,26.496,VISIBLE,HIGH,PA,R,1,England
3813,6495964,6372204,230.063,231.098,1.035,231.098,2,1377,RB,12,H,2.789,-15.793,VISIBLE,MEDIUM,PA,R,1,England
3813,6495964,6372204,230.063,231.098,1.035,231.098,2,163,RW,17,H,21.636,-10.157,ESTIMATED,LOW,PA,R,1,England
3813,6495964,6372204,230.063,231.098,1.035,231.098,2,105,AM,19,H,1.483,27.452,VISIBLE,HIGH,PA,R,1,England
3813,6495964,6372204,230.063,231.098,1.035,231.098,2,4677,CM,22,H,16.069,-2.570,VISIBLE,HIGH,PA,R,1,England
3813,6495964,6372204,230.063,231.098,1.035,231.098,2,13968,GK,1,A,42.792,1.393,ESTIMATED,LOW,PA,R,1,England
3813,6495964,6372204,230.063,231.098,1.035,231.098,2,13976,RWB,2,A,18.563,30.797,VISIBLE,HIGH,PA,R,1,England
3813,6495964,6372204,230.063,231.098,1.035,231.098,2,13971,LW,3,A,14.722,-2.793,VISIBLE,HIGH,PA,R,1,England
3813,6495964,6372204,230.063,231.098,1.035,231.098,2,13975,LWB,5,A,21.908,-11.230,ESTIMATED,LOW,PA,R,1,England
3813,6495964,6372204,230.063,231.098,1.035,231.098,2,457,RW,7,A,4.686,26.851,VISIBLE,HIGH,PA,R,1,England
3813,6495964,6372204,230.063,231.098,1.035,231.098,2,13977,RCB,8,A,3.598,15.348,VISIBLE,HIGH,PA,R,1,England
3813,6495964,6372204,230.063,231.098,1.035,231.098,2,8561,CF,9,A,23.119,24.875,VISIBLE,LOW,PA,R,1,England
3813,6495964,6372204,230.063,231.098,1.035,231.098,2,13970,MCB,15,A,23.728,11.752,ESTIMATED,LOW,PA,R,1,England
3813,6495964,6372204,230.063,231.098,1.035,231.098,2,12235,CM,18,A,13.396,9.795,VISIBLE,HIGH,PA,R,1,England
3813,6495964,6372204,230.063,231.098,1.035,231.098,2,12222,LCB,19,A,24.451,1.732,ESTIMATED,LOW,PA,R,1,England
3813,6495964,6372204,230.063,231.098,1.035,231.098,2,13982,CM,21,A,10.954,19.256,VISIBLE,HIGH,PA,R,1,England
3813,6495924,6372166,232.499,236.170,3.671,236.170,2,169,GK,1,H,-29.241,-0.938,ESTIMATED,LOW,PA,R,1,England
3813,6495924,6372166,232.499,236.170,3.671,236.170,2,123,LB,3,H,17.185,25.853,VISIBLE,HIGH,PA,R,1,England
3813,6495924,6372166,232.499,236.170,3.671,236.170,2,265,CM,4,H,6.589,1.295,VISIBLE,HIGH,PA,R,1,England
3813,6495924,6372166,232.499,236.170,3.671,236.170,2,10,RCB,5,H,5.914,-11.701,VISIBLE,HIGH,PA,R,1,England
3813,6495924,6372166,232.499,236.170,3.671,236.170,2,118,LCB,6,H,-5.058,9.221,ESTIMATED,LOW,PA,R,1,England
3813,6495924,6372166,232.499,236.170,3.671,236.170,2,1,CF,9,H,27.35,-5.740,ESTIMATED,LOW,PA,R,1,England
3813,6495924,6372166,232.499,236.170,3.671,236.170,2,25,LW,10,H,23.112,19.663,VISIBLE,HIGH,PA,R,1,England
3813,6495924,6372166,232.499,236.170,3.671,236.170,2,1377,RB,12,H,10.999,-29.624,VISIBLE,HIGH,PA,R,1,England
3813,6495924,6372166,232.499,236.170,3.671,236.170,2,163,RW,17,H,25.245,3.722,VISIBLE,LOW,PA,R,1,England
3813,6495924,6372166,232.499,236.170,3.671,236.170,2,105,AM,19,H,14.362,15.752,VISIBLE,HIGH,PA,R,1,England
3813,6495924,6372166,232.499,236.170,3.671,236.170,2,4677,CM,22,H,16.064,-13.212,VISIBLE,HIGH,PA,R,1,England
3813,6495924,6372166,232.499,236.170,3.671,236.170,2,13968,GK,1,A,44.097,-0.535,ESTIMATED,LOW,PA,R,1,England
3813,6495924,6372166,232.499,236.170,3.671,236.170,2,13976,RWB,2,A,25.015,17.068,VISIBLE,HIGH,PA,R,1,England
3813,6495924,6372166,232.499,236.170,3.671,236.170,2,13971,LW,3,A,15.413,-17.335,VISIBLE,HIGH,PA,R,1,England
3813,6495924,6372166,232.499,236.170,3.671,236.170,2,13975,LWB,5,A,24.292,-21.347,ESTIMATED,LOW,PA,R,1,England
3813,6495924,6372166,232.499,236.170,3.671,236.170,2,457,RW,7,A,11.086,8.552,VISIBLE,HIGH,PA,R,1,England
3813,6495924,6372166,232.499,236.170,3.671,236.170,2,13977,RCB,8,A,6.903,-7.735,VISIBLE,HIGH,PA,R,1,England
3813,6495924,6372166,232.499,236.170,3.671,236.170,2,8561,CF,9,A,25.379,5.376,VISIBLE,HIGH,PA,R,1,England
3813,6495924,6372166,232.499,236.170,3.671,236.170,2,13970,MCB,15,A,25.319,-3.220,VISIBLE,HIGH,PA,R,1,England
3813,6495924,6372166,232.499,236.170,3.671,236.170,2,12235,CM,18,A,16.716,-11.959,VISIBLE,HIGH,PA,R,1,England
3813,6495924,6372166,232.499,236.170,3.671,236.170,2,12222,LCB,19,A,25.545,-11.282,ESTIMATED,LOW,PA,R,1,England
3813,6495924,6372166,232.499,236.170,3.671,236.170,2,13982,CM,21,A,14.688,2.609,VISIBLE,HIGH,PA,R,1,England
3813,6495933,6372176,240.574,240.574,0.000,240.574,4,169,GK,1,H,-28.033,-4.386,ESTIMATED,LOW,PA,R,1,England
3813,6495933,6372176,240.574,240.574,0.000,240.574,4,123,LB,3,H,15.022,18.603,VISIBLE,HIGH,PA,R,1,England
3813,6495933,6372176,240.574,240.574,0.000,240.574,4,265,CM,4,H,10.36,-13.559,VISIBLE,HIGH,PA,R,1,England
3813,6495933,6372176,240.574,240.574,0.000,240.574,4,10,RCB,5,H,2.473,-23.380,ESTIMATED,LOW,PA,R,1,England
3813,6495933,6372176,240.574,240.574,0.000,240.574,4,118,LCB,6,H,0.35,-1.166,ESTIMATED,LOW,PA,R,1,England
3813,6495933,6372176,240.574,240.574,0.000,240.574,4,1,CF,9,H,28.175,-25.270,VISIBLE,HIGH,PA,R,1,England
3813,6495933,6372176,240.574,240.574,0.000,240.574,4,25,LW,10,H,28.408,16.804,VISIBLE,HIGH,PA,R,1,England
3813,6495933,6372176,240.574,240.574,0.000,240.574,4,1377,RB,12,H,22.436,-32.423,VISIBLE,HIGH,PA,R,1,England
3813,6495933,6372176,240.574,240.574,0.000,240.574,4,163,RW,17,H,31.399,-7.449,VISIBLE,HIGH,PA,R,1,England
3813,6495933,6372176,240.574,240.574,0.000,240.574,4,105,AM,19,H,21.668,2.512,VISIBLE,HIGH,PA,R,1,England
3813,6495933,6372176,240.574,240.574,0.000,240.574,4,4677,CM,22,H,14.686,-29.195,VISIBLE,HIGH,PA,R,1,England
3813,6495933,6372176,240.574,240.574,0.000,240.574,4,13968,GK,1,A,46.096,-3.681,ESTIMATED,LOW,PA,R,1,England
3813,6495933,6372176,240.574,240.574,0.000,240.574,4,13976,RWB,2,A,30.985,8.725,VISIBLE,HIGH,PA,R,1,England
3813,6495933,6372176,240.574,240.574,0.000,240.574,4,13971,LW,3,A,20.949,-29.969,VISIBLE,HIGH,PA,R,1,England
3813,6495933,6372176,240.574,240.574,0.000,240.574,4,13975,LWB,5,A,29.813,-25.645,VISIBLE,HIGH,PA,R,1,England
3813,6495933,6372176,240.574,240.574,0.000,240.574,4,457,RW,7,A,17.307,-1.413,VISIBLE,HIGH,PA,R,1,England
3813,6495933,6372176,240.574,240.574,0.000,240.574,4,13977,RCB,8,A,10.223,-19.824,VISIBLE,HIGH,PA,R,1,England
3813,6495933,6372176,240.574,240.574,0.000,240.574,4,8561,CF,9,A,32.059,-5.136,VISIBLE,HIGH,PA,R,1,England
3813,6495933,6372176,240.574,240.574,0.000,240.574,4,13970,MCB,15,A,31.805,-13.179,VISIBLE,HIGH,PA,R,1,England
3813,6495933,6372176,240.574,240.574,0.000,240.574,4,12235,CM,18,A,15.479,-28.766,VISIBLE,HIGH,PA,R,1,England
3813,6495933,6372176,240.574,240.574,0.000,240.574,4,12222,LCB,19,A,31.354,-20.557,VISIBLE,HIGH,PA,R,1,England
3813,6495933,6372176,240.574,240.574,0.000,240.574,4,13982,CM,21,A,23.207,-8.692,VISIBLE,HIGH,PA,R,1,England
3813,6495936,6372179,241.742,242.910,1.168,242.910,4,169,GK,1,H,-28.22,-4.327,ESTIMATED,LOW,PA,R,1,England
3813,6495936,6372179,241.742,242.910,1.168,242.910,4,123,LB,3,H,8.719,18.370,VISIBLE,HIGH,PA,R,1,England
3813,6495936,6372179,241.742,242.910,1.168,242.910,4,265,CM,4,H,5.725,-13.185,VISIBLE,HIGH,PA,R,1,England
3813,6495936,6372179,241.742,242.910,1.168,242.910,4,10,RCB,5,H,-2.632,-20.374,VISIBLE,MEDIUM,PA,R,1,England
3813,6495936,6372179,241.742,242.910,1.168,242.910,4,118,LCB,6,H,-4.722,0.756,VISIBLE,HIGH,PA,R,1,England
3813,6495936,6372179,241.742,242.910,1.168,242.910,4,1,CF,9,H,27.908,-18.195,ESTIMATED,LOW,PA,R,1,England
3813,6495936,6372179,241.742,242.910,1.168,242.910,4,25,LW,10,H,25.779,20.534,VISIBLE,HIGH,PA,R,1,England
3813,6495936,6372179,241.742,242.910,1.168,242.910,4,1377,RB,12,H,22.245,-31.948,ESTIMATED,LOW,PA,R,1,England
3813,6495936,6372179,241.742,242.910,1.168,242.910,4,163,RW,17,H,26.479,-13.149,ESTIMATED,LOW,PA,R,1,England
3813,6495936,6372179,241.742,242.910,1.168,242.910,4,105,AM,19,H,17.306,5.197,VISIBLE,HIGH,PA,R,1,England
3813,6495936,6372179,241.742,242.910,1.168,242.910,4,4677,CM,22,H,15.537,-28.889,VISIBLE,MEDIUM,PA,R,1,England
3813,6495936,6372179,241.742,242.910,1.168,242.910,4,13968,GK,1,A,44.96,-3.187,ESTIMATED,LOW,PA,R,1,England
3813,6495936,6372179,241.742,242.910,1.168,242.910,4,13976,RWB,2,A,27.026,9.687,ESTIMATED,LOW,PA,R,1,England
3813,6495936,6372179,241.742,242.910,1.168,242.910,4,13971,LW,3,A,16.745,-25.120,VISIBLE,HIGH,PA,R,1,England
3813,6495936,6372179,241.742,242.910,1.168,242.910,4,13975,LWB,5,A,25.538,-26.165,ESTIMATED,LOW,PA,R,1,England
3813,6495936,6372179,241.742,242.910,1.168,242.910,4,457,RW,7,A,13.296,1.281,VISIBLE,HIGH,PA,R,1,England
3813,6495936,6372179,241.742,242.910,1.168,242.910,4,13977,RCB,8,A,4.34,-17.720,VISIBLE,HIGH,PA,R,1,England
3813,6495936,6372179,241.742,242.910,1.168,242.910,4,8561,CF,9,A,10.748,-8.986,ESTIMATED,LOW,PA,R,1,England
3813,6495936,6372179,241.742,242.910,1.168,242.910,4,13970,MCB,15,A,26.759,-13.673,ESTIMATED,LOW,PA,R,1,England
3813,6495936,6372179,241.742,242.910,1.168,242.910,4,12235,CM,18,A,12.71,-23.940,VISIBLE,MEDIUM,PA,R,1,England
3813,6495936,6372179,241.742,242.910,1.168,242.910,4,12222,LCB,19,A,26.974,-17.994,ESTIMATED,LOW,PA,R,1,England
3813,6495936,6372179,241.742,242.910,1.168,242.910,4,13982,CM,21,A,18.238,-7.145,VISIBLE,HIGH,PA,R,1,England
3813,6495938,6372182,244.344,249.216,4.872,249.216,4,169,GK,1,H,-26.262,1.715,ESTIMATED,LOW,PA,R,1,England
3813,6495938,6372182,244.344,249.216,4.872,249.216,4,123,LB,3,H,21.151,31.512,ESTIMATED,LOW,PA,R,1,England
3813,6495938,6372182,244.344,249.216,4.872,249.216,4,265,CM,4,H,12.773,9.416,ESTIMATED,LOW,PA,R,1,England
3813,6495938,6372182,244.344,249.216,4.872,249.216,4,10,RCB,5,H,3.075,-2.902,ESTIMATED,LOW,PA,R,1,England
3813,6495938,6372182,244.344,249.216,4.872,249.216,4,118,LCB,6,H,8.975,16.033,ESTIMATED,LOW,PA,R,1,England
3813,6495938,6372182,244.344,249.216,4.872,249.216,4,1,CF,9,H,32.312,-3.275,ESTIMATED,LOW,PA,R,1,England
3813,6495938,6372182,244.344,249.216,4.872,249.216,4,25,LW,10,H,28.373,31.332,ESTIMATED,LOW,PA,R,1,England
3813,6495938,6372182,244.344,249.216,4.872,249.216,4,1377,RB,12,H,22.51,-28.027,ESTIMATED,LOW,PA,R,1,England
3813,6495938,6372182,244.344,249.216,4.872,249.216,4,163,RW,17,H,27.68,-11.505,ESTIMATED,LOW,PA,R,1,England
3813,6495938,6372182,244.344,249.216,4.872,249.216,4,105,AM,19,H,25.459,15.275,ESTIMATED,LOW,PA,R,1,England
3813,6495938,6372182,244.344,249.216,4.872,249.216,4,4677,CM,22,H,18.125,-12.756,ESTIMATED,LOW,PA,R,1,England
3813,6495938,6372182,244.344,249.216,4.872,249.216,4,13968,GK,1,A,45.991,0.898,ESTIMATED,LOW,PA,R,1,England
3813,6495938,6372182,244.344,249.216,4.872,249.216,4,13976,RWB,2,A,32.624,27.790,ESTIMATED,LOW,PA,R,1,England
3813,6495938,6372182,244.344,249.216,4.872,249.216,4,13971,LW,3,A,23.375,-6.972,ESTIMATED,LOW,PA,R,1,England
3813,6495938,6372182,244.344,249.216,4.872,249.216,4,13975,LWB,5,A,29.929,-18.835,ESTIMATED,LOW,PA,R,1,England
3813,6495938,6372182,244.344,249.216,4.872,249.216,4,457,RW,7,A,23.061,24.074,ESTIMATED,LOW,PA,R,1,England
3813,6495938,6372182,244.344,249.216,4.872,249.216,4,13977,RCB,8,A,19.972,7.523,ESTIMATED,LOW,PA,R,1,England
3813,6495938,6372182,244.344,249.216,4.872,249.216,4,8561,CF,9,A,12.33,6.277,ESTIMATED,LOW,PA,R,1,England
3813,6495938,6372182,244.344,249.216,4.872,249.216,4,13970,MCB,15,A,31.709,-3.630,ESTIMATED,LOW,PA,R,1,England
3813,6495938,6372182,244.344,249.216,4.872,249.216,4,12235,CM,18,A,22.003,4.173,ESTIMATED,LOW,PA,R,1,England
3813,6495938,6372182,244.344,249.216,4.872,249.216,4,12222,LCB,19,A,32.395,-5.828,ESTIMATED,LOW,PA,R,1,England
3813,6495938,6372182,244.344,249.216,4.872,249.216,4,13982,CM,21,A,21.211,15.470,ESTIMATED,LOW,PA,R,1,England
3813,6495941,6372186,250.918,253.353,2.435,253.353,4,169,GK,1,H,-25.123,3.748,ESTIMATED,LOW,PA,R,1,England
